"Категория";"URL категории";"Товар";"Вариант";"Описание";"Цена";"URL";"Изображение";"Артикул";"Количество";"Активность";"Заголовок [SEO]";"Ключевые слова [SEO]";"Описание [SEO]";"Старая цена";"Рекомендуемый";"Новый";"Сортировка";"Вес";"Связанные артикулы";"Смежные категории";"Ссылка на товар";"Валюта";"Свойства";"id";
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг Libao Avenger Tele Spin 2.7 м";;"<p>	<span style=""font-size: 13px; line-height: 1.6; color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);""><strong>Libao Avenger Tele Spin</strong> - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб. Лайтовое удилище обладает средним строем, за счет чего рыболов легко сможет доставлять объемные приманки к осторожной рыбе. За счет телескопической конструкции, спиннинг занимает мало места при транспортировке, позволяет сложить его в рюкзак. Удилище имеет высококачественные sic-кольца, удобный катушкодержатель и пробковую рукоять. Спиннинг Libao Avenger Tele Spin без труда справится с объемными воблерами и тяжелым джигом.</span></p>";"1130";"spinning-libao-avenger-tele-spin-2-7-m";"spinning-libao-avenger-tele-spin-2-10m.png";"CN42";"-1";"1";"Купить Спиннинг Libao Avenger Tele Spin 2.7 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг Libao Avenger Tele Spin 2.7 м купить, CN42, Спиннинг, Libao, Avenger, Tele, Spin, 2.7 м";"Libao Avenger Tele Spin - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб.";;"0";"0";"33";0,15;"";1;;RUR;"Характеристики=[type=textarea value=<table border=""1"" cellpadding=""5"" cellspacing=""1"" style=""width: 100%;""><br/>	<thead><br/>		<tr><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Производитель</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Длина</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Количество колен</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Тест</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Материал</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Конструкция</span><br/>			</th><br/>		</tr><br/>	</thead><br/>	<tbody><br/>		<tr><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">Libao</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">2.7 м</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size: 18px; line-height: 28.8px;"">6</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">10 - 30 гр</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">Карбон (углепластик)</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">Телескопическая</span><br/>			</td><br/>		</tr><br/>	</tbody><br/></table><br/> product_margin=]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";42;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг Libao Avenger Tele Spin 2.4 м";;"<p>	<span style=""font-size: 13px; line-height: 1.6; color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);""><strong>Libao Avenger Tele Spin</strong> - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб. Лайтовое удилище обладает средним строем, за счет чего рыболов легко сможет доставлять объемные приманки к осторожной рыбе. За счет телескопической конструкции, спиннинг занимает мало места при транспортировке, позволяет сложить его в рюкзак. Удилище имеет высококачественные sic-кольца, удобный катушкодержатель и пробковую рукоять. Спиннинг Libao Avenger Tele Spin без труда справится с объемными воблерами и тяжелым джигом.</span></p>";"1030";"spinning-libao-avenger-tele-spin-2-4-m";"spinning-libao-avenger-tele-spin-2-10m.png";"CN28";"-1";"1";"Купить Спиннинг Libao Avenger Tele Spin 2.4 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг Libao Avenger Tele Spin 2.4 м купить, CN28, Спиннинг, Libao, Avenger, Tele, Spin, 2.4 м";"Libao Avenger Tele Spin - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб.";;"0";"0";"32";0,15;"";1;;RUR;"Характеристики=[type=textarea value=<table border=""1"" cellpadding=""5"" cellspacing=""1"" style=""width: 100%;""><br/>	<thead><br/>		<tr><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Производитель</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Длина</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Количество колен</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Тест</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Материал</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Конструкция</span><br/>			</th><br/>		</tr><br/>	</thead><br/>	<tbody><br/>		<tr><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">Libao</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">2.1 м</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">5</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">10 - 30 гр</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">Карбон (углепластик)</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">Телескопическая</span><br/>			</td><br/>		</tr><br/>	</tbody><br/></table><br/> product_margin=]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";28;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг Libao Avenger Tele Spin 2.1 м";;"<p>	<span style=""font-size: 13px; line-height: 1.6; color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);""><strong>Libao Avenger Tele Spin</strong> - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб. Лайтовое удилище обладает средним строем, за счет чего рыболов легко сможет доставлять объемные приманки к осторожной рыбе. За счет телескопической конструкции, спиннинг занимает мало места при транспортировке, позволяет сложить его в рюкзак. Удилище имеет высококачественные sic-кольца, удобный катушкодержатель и пробковую рукоять. Спиннинг Libao Avenger Tele Spin без труда справится с объемными воблерами и тяжелым джигом.</span></p>";"930";"spinning-libao-avenger-tele-spin-2-1-m";"spinning-libao-avenger-tele-spin-2-10m.png";"CN41";"-1";"1";"Купить Спиннинг Libao Avenger Tele Spin 2.1 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг Libao Avenger Tele Spin 2.1 м купить, CN41, Спиннинг, Libao, Avenger, Tele, Spin, 2.1 м";"Libao Avenger Tele Spin - недорогое спиннинговое телескопическое удилище. Бланк изготовлен из графита, позволяя удилищу гасить рывки крупных рыб.";;"0";"0";"31";0,15;"";1;;RUR;"Характеристики=[type=textarea value=<table border=""1"" cellpadding=""5"" cellspacing=""1"" style=""width: 100%;""><br/>	<thead><br/>		<tr><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Производитель</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Длина</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Количество колен</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Тест</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Материал</span><br/>			</th><br/>			<th scope=""col""><br/>				<span style=""font-size:18px;"">Конструкция</span><br/>			</th><br/>		</tr><br/>	</thead><br/>	<tbody><br/>		<tr><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">Libao</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">2.1 м</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">5</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">10 - 30 гр</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">Карбон (углепластик)</span><br/>			</td><br/>			<td style=""text-align: center;""><br/>				<span style=""font-size:18px;"">Телескопическая</span><br/>			</td><br/>		</tr><br/>	</tbody><br/></table><br/> product_margin=]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";41;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг Globe Spin Master 2.7 м";;"<strong>Производитель</strong>: Globe<br /><strong>Материал</strong>: Карбон<br /><strong>Тест</strong>: 10 - 30 гр<br /><strong>Длина</strong>: 2709 см<br /><strong>Кольца</strong>: есть, SIC";"880";"spinning-globe-spin-master-2-7-m";"spinning-carbon-globe-spin-master-2-7m.jpg";"CN27";"-1";"1";"Купить Спиннинг Globe Spin Master 2.7 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг Globe Spin Master 2.7 м купить, CN27, Спиннинг, Globe, Spin, Master, 2.7 м";"Производитель: Globe Материал: Карбон Тест: 10 - 30 гр Длина: 2709 см Кольца: есть, SIC";;"0";"0";"30";0;"";1;;RUR;"Характеристики=[type=textarea value= product_margin=]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";27;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг Globe Spin Master 2.4 м";;"<strong>Производитель</strong>: Globe<br /><strong>Материал</strong>: Карбон<br /><strong>Тест</strong>: 10 - 30 гр<br /><strong>Длина</strong>: 2408 см<br /><strong>Кольца</strong>: есть, SIC";"800";"spinning-globe-spin-master-2-4-m";"spinning-carbon-globe-spin-master-2-4m.jpg";"CN26";"-1";"1";"Купить Спиннинг Globe Spin Master 2.4 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг Globe Spin Master 2.4 м купить, CN26, Спиннинг, Globe, Spin, Master, 2.4 м";"Производитель: Globe Материал: Карбон Тест: 10 - 30 гр Длина: 2408 см Кольца: есть, SIC";;"0";"0";"29";0;"";1;;RUR;"Характеристики=[type=textarea value= product_margin=]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";26;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг Globe Spin Master 2.1 м";;"<strong>Производитель</strong>: Globe<br /><strong>Материал</strong>: Карбон<br /><strong>Тест</strong>: 10 - 30 гр<br /><strong>Длина</strong>: 2107 см<br /><strong>Кольца</strong>: есть, SIC";"750";"spinning-globe-spin-master-2-1-m";"spinning-carbon-globe-spin-master-2-1m.jpg";"CN25";"-1";"1";"Купить Спиннинг Globe Spin Master 2.1 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг Globe Spin Master 2.1 м купить, CN25, Спиннинг, Globe, Spin, Master, 2.1 м";"Производитель: Globe Материал: Карбон Тест: 10 - 30 гр Длина: 2107 см Кольца: есть, SIC";;"0";"0";"27";0,12;"";1;;RUR;"Характеристики=[type=textarea value= product_margin=]&Бренд=[type=assortmentCheckBox value=GLOBE product_margin=OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";25;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка LOTUS 200 1BB";;"<strong>Производитель</strong>: Libao<br /><strong>Комплектация: </strong>без лески<br /><strong>Материал</strong>: карбопласт<br /><strong>Шпуля</strong>: Пластиковая<br /><strong>Количество подшипников</strong>: 1<br /><strong>Длина лески</strong>: 200 м<br /><strong>Диаметр лески</strong>: 0.2 мм";"160";"katushka-lotus-200-1bb";"16.jpg";"CN24";"-1";"1";"Купить Катушка LOTUS 200 1BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка LOTUS 200 1BB купить, CN24, Катушка, LOTUS, 200 1BB";"Производитель: Libao Комплектация: без лески Материал: карбопласт Шпуля: Пластиковая Количество подшипников: 1 Длина лески: 200 м Диаметр лески: 0.2 мм";;"1";"1";"26";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]";24;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Cobra CB 640A";;"<strong>COBRA CB 640А -&nbsp;</strong>катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа ""LONG CAST"". Вместительность&nbsp; шпули равняется - 0,25/200, 0,3/150, 0,4/100. Катушка оборудована шестью подшипниками. Передаточное число равно 5,1:1.&nbsp;&nbsp; Имеется антиреверс. В комплекте поставляется сменная шпуля из пластика. Катушку можно устанавливать как под праворуких, так и под леворуких рыболовов.&nbsp; Масса катушки составляет 253 грамма.";"290";"katushka-cobra-cb-640a";"no-img.jpg";"CN23";"-1";"1";"Купить Катушка Cobra CB 640A у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Cobra CB 640A купить, CN23, Катушка, Cobra, CB 640A";"COBRA CB 640А -катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа LONG CAST. Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100";;"0";"0";"25";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]";23;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Cobra CB 640";;"<strong>COBRA CB 640 -&nbsp;</strong>катушка, имеющая задний фрикцион. Катушка оборудована пластиковой шпулей 3000, типа ""LONG CAST"". Вместительность&nbsp; шпули равняется - 0,25/200, 0,3/150, 0,4/100. Катушка оборудована шестью подшипниками. Передаточное число равно 5,1:1.&nbsp;&nbsp; Имеется антиреверс. В комплекте поставляется сменная шпуля из пластика. Катушку можно устанавливать как под праворуких, так и под леворуких рыболовов.&nbsp; Масса катушки составляет 253 грамма.";"240";"katushka-cobra-cb-640";"no-img.jpg";"CN22";"-1";"1";"Купить Катушка Cobra CB 640 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Cobra CB 640 купить, CN22, Катушка, Cobra, CB 640";"COBRA CB 640 -катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа LONG CAST. Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100";;"0";"0";"24";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]";22;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Cobra CB 540A";;"<strong>COBRA CB 540А -&nbsp;</strong>катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа ""LONG CAST"". Вместительность&nbsp; шпули равняется - 0,25/200, 0,3/150, 0,4/100. Катушка оборудована пятью подшипниками. Передаточное число равно 5,1:1.&nbsp;&nbsp; Имеется антиреверс. В комплекте поставляется сменная шпуля из пластика. Катушку можно устанавливать как под праворуких, так и под леворуких рыболовов.&nbsp; Масса катушки составляет 253 грамма.";"280";"katushka-cobra-cb-540a";"no-img.jpg";"CN21";"-1";"1";"Купить Катушка Cobra CB 540A у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Cobra CB 540A купить, CN21, Катушка, Cobra, CB 540A";"COBRA CB 540А -катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа LONG CAST. Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100";;"0";"0";"23";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]";21;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Cobra CB 540";;"<strong>COBRA CB 540 -&nbsp;</strong>катушка, имеющая задний фрикцион. Катушка оборудована пластиковой шпулей 3000, типа ""LONG CAST"". Вместительность&nbsp; шпули равняется - 0,25/200, 0,3/150, 0,4/100. Катушка оборудована пятью подшипниками. Передаточное число равно 5,1:1.&nbsp;&nbsp; Имеется антиреверс. Катушку можно устанавливать как под праворуких, так и под леворуких рыболовов.&nbsp; Масса катушки составляет 253 грамма.";"230";"katushka-cobra-cb-540";"no-img.jpg";"CN20";"-1";"1";"Купить Катушка Cobra CB 540 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Cobra CB 540 купить, CN20, Катушка, Cobra, CB 540";"COBRA CB 540 -катушка, имеющая задний фрикцион. Катушка оборудована пластиковой шпулей 3000, типа LONG CAST. Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100";;"0";"0";"22";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]";20;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Cobra CB 440A";;"<strong>COBRA CB 440А -&nbsp;</strong>катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа ""LONG CAST"". Вместительность&nbsp; шпули равняется - 0,25/200, 0,3/150, 0,4/100. Катушка оборудована четырьмя подшипниками. Передаточное число равно 5,1:1.&nbsp;&nbsp; Имеется антиреверс. В комплекте поставляется сменная шпуля из пластика. Катушку можно устанавливать как под праворуких, так и под леворуких рыболовов.&nbsp; Масса катушки составляет 253 грамма.";"270";"katushka-cobra-cb-440a";"no-img.jpg";"CN19";"-1";"1";"Купить Катушка Cobra CB 440A у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Cobra CB 440A купить, CN19, Катушка, Cobra, CB 440A";"COBRA CB 440А -катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа LONG CAST. Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100";;"0";"0";"21";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]";19;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Cobra CB 440";;"<strong>COBRA CB 440 -&nbsp;</strong>катушка, имеющая задний фрикцион. Катушка оборудована пластиковой шпулей 3000, типа ""LONG CAST"". Вместительность&nbsp; шпули равняется - 0,25/200, 0,3/150, 0,4/100. Катушка оборудована четырьмя подшипниками. Передаточное число равно 5,1:1.&nbsp;&nbsp; Имеется антиреверс. Катушку можно устанавливать как под праворуких, так и под леворуких рыболовов.&nbsp; Масса катушки составляет 253 грамма.";"220";"katushka-cobra-cb-440";"no-img.jpg";"CN18";"-1";"1";"Купить Катушка Cobra CB 440 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Cobra CB 440 купить, CN18, Катушка, Cobra, CB 440";"COBRA CB 440 -катушка, имеющая задний фрикцион. Катушка оборудована пластиковой шпулей 3000, типа LONG CAST. Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100";;"0";"0";"20";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]";18;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Cobra CB 340A";;"<strong>COBRA CB 340A -&nbsp;</strong>катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа ""LONG CAST"". Вместительность&nbsp; шпули равняется - 0,25/200, 0,3/150, 0,4/100. Катушка оборудована тремя подшипниками. Передаточное число равно 5,1:1.&nbsp;&nbsp; Имеется антиреверс. В комплекте поставляется сменная шпуля из пластика. Катушку можно устанавливать как под праворуких, так и под леворуких рыболовов.&nbsp; Масса катушки составляет 256 грамм.";"260";"katushka-cobra-cb-340a";"no-img.jpg";"CN17";"-1";"1";"Купить Катушка Cobra CB 340A у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Cobra CB 340A купить, CN17, Катушка, Cobra, CB 340A";"COBRA CB 340A -катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа LONG CAST. Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100";;"0";"0";"19";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]";17;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Cobra CB 340";;"<strong>COBRA CB 340 -&nbsp;</strong>катушка, имеющая задний фрикцион. Катушка оборудована пластиковой шпулей 3000, типа ""LONG CAST"". Вместительность&nbsp; шпули равняется - 0,25/200, 0,3/150, 0,4/100. Катушка оборудована тремя подшипниками. Передаточное число равно 5,1:1.&nbsp;&nbsp; Имеется антиреверс. Катушку можно устанавливать как под праворуких, так и под леворуких рыболовов.&nbsp; Масса катушки составляет 256 грамм.";"210";"katushka-cobra-cb-340";"no-img.jpg";"CN16";"-1";"1";"Купить Катушка Cobra CB 340 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Cobra  CB 340 купить, CN16, Катушка, Cobra,  CB, 340";"COBRA CB 340 -катушка, имеющая задний фрикцион. Катушка оборудована пластиковой шпулей 3000, типа LONG CAST. Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100";;"0";"0";"18";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]";16;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Cobra CB 240A";;"<strong>COBRA CB 240А -&nbsp;</strong>катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа ""LONG CAST"". Вместительность&nbsp; шпули равняется - 0,25/200, 0,3/150, 0,4/100. Катушка оборудована двумя подшипниками. Передаточное число равно 5,1:1.&nbsp;&nbsp; Имеется антиреверс. В комплекте поставляется сменная шпуля из пластика. Катушку можно устанавливать как под праворуких, так и под леворуких рыболовов.&nbsp; Масса катушки составляет 253 грамма.";"250";"katushka-cobra-cb-240a";"no-img.jpg";"CN15";"-1";"1";"Купить Катушка Cobra CB 240A у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Cobra CB 240A купить, CN15, Катушка, Cobra, CB 240A";"COBRA CB 240А -катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа LONG CAST. Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100";;"0";"0";"17";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]";15;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Cobra CB 240";;"<strong>COBRA CB 240 -&nbsp;</strong>катушка, имеющая задний фрикцион. Катушка оборудована пластиковой шпулей 3000, типа ""LONG CAST"". Вместительность&nbsp; шпули равняется - 0,25/200, 0,3/150, 0,4/100. Катушка оборудована двумя подшипниками. Передаточное число равно 5,1:1.&nbsp;&nbsp; Имеется антиреверс. Катушку можно устанавливать как под праворуких, так и под леворуких рыболовов.&nbsp; Масса катушки составляет 253 грамма.";"200";"katushka-cobra-cb-240";"no-img.jpg";"CN14";"-1";"1";"Купить Катушка Cobra CB 240 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Cobra CB 240 купить, CN14, Катушка, Cobra, CB 240";"COBRA CB 240 -катушка, имеющая задний фрикцион. Катушка оборудована пластиковой шпулей 3000, типа LONG CAST. Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100";;"0";"0";"16";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]";14;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Cobra CB 140A";;"<strong>COBRA CB 140А -&nbsp;</strong>катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа ""LONG CAST"". Вместительность&nbsp; шпули равняется - 0,25/200, 0,3/150, 0,4/100. Катушка оборудована одним подшипником. Передаточное число равно 5,1:1.&nbsp;&nbsp; Имеется антиреверс. Катушку можно устанавливать как под праворуких, так и под леворуких рыболовов. В комплекте поставляется сменная шпуля из пластика. Масса катушки составляет 253 грамма.";"240";"katushka-cobra-cb-140a";"no-img.jpg";"CN13";"-1";"1";"Купить Катушка Cobra CB 140A у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Cobra CB 140A купить, CN13, Катушка, Cobra, CB 140A";"COBRA CB 140А -катушка, имеющая задний фрикцион. Катушка оборудована алюминиевой шпулей 3000, типа LONG CAST. Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100";;"0";"0";"15";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]";13;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Cobra CB 140";;"<strong>COBRA CB 140 -</strong>&nbsp;катушка, имеющая задний фрикцион. Катушка оборудована пластиковой шпулей 3000, типа ""LONG CAST"". Вместительность&nbsp; шпули равняется - 0,25/200, 0,3/150, 0,4/100. Катушка оборудована одним подшипником. Передаточное число равно 5,1:1.&nbsp;&nbsp; Имеется антиреверс. Катушку можно устанавливать как под праворуких, так и под леворуких рыболовов. Масса катушки составляет 253 грамма.";"190";"katushka-cobra-cb-140";"no-img.jpg";"CN12";"-1";"1";"Купить Катушка Cobra CB 140 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Cobra CB 140 купить, CN12, Катушка, Cobra, CB 140";"COBRA CB 140 -катушка, имеющая задний фрикцион. Катушка оборудована пластиковой шпулей 3000, типа LONG CAST. Вместительность шпули равняется - 0,25/200, 0,3/150, 0,4/100";;"0";"0";"14";0;"";2;;RUR;"Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]";12;
"Удилища/Болонские";"fishing-rods/bolognese";"Удочка б/к Libao WOLF 6006";;"";"350";"udochka-b-k-libao-wolf-6006";"no-img.jpg";"CN11";"-1";"1";"Купить Удочка б/к Libao WOLF 6006 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Удочка б/к Libao WOLF 6006 купить, CN11, Удочка, б/к Libao, WOLF, 6006";"";;"0";"0";"13";0;"";1;;RUR;"Характеристики=[type=textarea value= product_margin=]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";11;
"Удилища/Болонские";"fishing-rods/bolognese";"Удочка б/к Libao WOLF 5005";;"";"290";"udochka-b-k-libao-wolf-5005";"no-img.jpg";"CN10";"-1";"1";"Купить Удочка б/к Libao WOLF 5005 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Удочка б/к Libao WOLF 5005 купить, CN10, Удочка, б/к Libao, WOLF, 5005";"";;"0";"0";"12";0;"";1;;RUR;"Характеристики=[type=textarea value= product_margin=]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]";10;
