"Категория";"URL категории";"Товар";"Вариант";"Описание";"Цена";"URL";"Изображение";"Артикул";"Количество";"Активность";"Заголовок [SEO]";"Ключевые слова [SEO]";"Описание [SEO]";"Старая цена";"Рекомендуемый";"Новый";"Сортировка";"Вес";"Связанные артикулы";"Смежные категории";"Ссылка на товар";"Валюта";"Свойства";"id";
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Libao LOTUS 200 4BB с леской";;"<h2>Описание</h2>Катушка Lotus 200 4BB от производителя Libao, сделанная из пластикового корпуса и пластиковой шпули. Катушка оснащена антириверсом, передним фрикционным тормозом. Складная ручка. Катушка идет уже с намотанной на шпуле леско.<h2>Характеристики</h2><strong>Производитель</strong>: Libao<br><strong>Подшипников:&nbsp;</strong>1<br><strong>Размер шпули</strong>: 2000<br><strong>Емкость шпули</strong>: 0.20 - 200 мм - м<br><strong>Фрикцион</strong>: передний<br><strong>Передаточное число</strong>: 5.2:1<br><strong>Материал катушки</strong>: пластиковая<br><strong>Материал шпули</strong>: пластиковая<br><strong>Ручка</strong>: складная";"200";"katushka-libao-lotus-200-4bb-s-leskoy";"libao-lotus-4bb-s-les.png|libao-lotus-4bb-s-les-ot-s.png";"CN180";"-1";"1";"Купить Катушка Libao LOTUS 200 4BB с леской у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Libao LOTUS 200 1BB с леской купить, CN178, Катушка, Libao, LOTUS, 200 1BB, с леской";"Катушка Lotus 200 4BB от производителя Libao, сделанная из пластикового корпуса и пластиковой шпули. Катушка оснащена антириверсом, передним фрикционным тормозом";;"0";"0";"185";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=2000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";180;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Libao LOTUS 200 3BB с леской";;"<h2>Описание</h2>Катушка Lotus 200 3BB от производителя Libao, сделанная из пластикового корпуса и пластиковой шпули. Катушка оснащена антириверсом, передним фрикционным тормозом. Складная ручка. Катушка идет уже с намотанной на шпуле леско.<h2>Характеристики</h2><strong>Производитель</strong>: Libao<br><strong>Подшипников:&nbsp;</strong>1<br><strong>Размер шпули</strong>: 2000<br><strong>Емкость шпули</strong>: 0.20 - 200 мм - м<br><strong>Фрикцион</strong>: передний<br><strong>Передаточное число</strong>: 5.2:1<br><strong>Материал катушки</strong>: пластиковая<br><strong>Материал шпули</strong>: пластиковая<br><strong>Ручка</strong>: складная";"190";"katushka-libao-lotus-200-3bb-s-leskoy";"libao-lotus-3bb-s-les.png|libao-lotus-3bb-s-les-ot-s.png";"CN179";"-1";"1";"Купить Катушка Libao LOTUS 200 3BB с леской у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Libao LOTUS 200 1BB с леской купить, CN178, Катушка, Libao, LOTUS, 200 1BB, с леской";"Катушка Lotus 200 3BB от производителя Libao, сделанная из пластикового корпуса и пластиковой шпули. Катушка оснащена антириверсом, передним фрикционным тормозом";;"0";"0";"184";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=2000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";179;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Libao LOTUS 200 1BB с леской";;"<h2>Описание</h2>Катушка Lotus 200 1BB от производителя Libao, сделанная из пластикового корпуса и пластиковой шпули. Катушка оснащена антириверсом, передним фрикционным тормозом. Складная ручка. Катушка идет уже с намотанной на шпуле леско.<h2>Характеристики</h2><strong>Производитель</strong>: Libao<br><strong>Подшипников:&nbsp;</strong>1<br><strong>Размер шпули</strong>: 2000<br><strong>Емкость шпули</strong>: 0.20 - 200 мм - м<br><strong>Фрикцион</strong>: передний<br><strong>Передаточное число</strong>: 5.2:1<br><strong>Материал катушки</strong>: пластиковая<br><strong>Материал шпули</strong>: пластиковая<br><strong>Ручка</strong>: складная";"170";"katushka-libao-lotus-200-1bb-s-leskoy";"libao-lotus-1bb-s-les.png|libao-lotus-1bb-s-les-ot-s.png";"CN178";"-1";"1";"Купить Катушка Libao LOTUS 200 1BB с леской у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Libao LOTUS 200 1BB с леской купить, CN178, Катушка, Libao, LOTUS, 200 1BB, с леской";"Катушка Lotus 200 1BB от производителя Libao, сделанная из пластикового корпуса и пластиковой шпули. Катушка оснащена антириверсом, передним фрикционным тормозом";;"0";"0";"183";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=2000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";178;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Teben TN 300";;"<h2>Описание</h2>Катушка Teben TN имеет вытянутую форму шпули, которая позволяет совершать сверхдальние забросы и использовать тонкую леску без утолщения шпули. Девять шариковых и один роликовый подшипник обеспечивают не только плавность хода, но и невероятную долговечность механизма.<h2>Характеристики</h2><strong>Производитель</strong>: Teben<br><strong>Подшипников</strong>: 9+1<br><strong>Размер шпули</strong>: 3000<br><strong>Емкость шпули</strong>: 0.30 - 120 мм - м<br><strong>Фрикцион</strong>: передний<br><strong>Передаточное число</strong>: 5.1:1<br><strong>Материал катушки</strong>: графитовая<br><strong>Материал основной шпули</strong>: алюминиевая<br><strong>Материал запасной шпули</strong>: пластиковая<br><strong>Ручка</strong>: складная";"970";"katushka-teben-tn-300";"teben-tn-300.png|teben-tn-300-ot-s.png";"CN177";"-1";"1";"Купить Катушка Teben TN 200 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Teben TN 300 купить, CN177, Катушка, Teben, TN 300";"Катушка Teben TN имеет вытянутую форму шпули, которая позволяет совершать сверхдальние забросы и использовать тонкую леску без утолщения шпули. Девять шариковых и один роликовый подшипник обеспечивают не только плавность хода, но и невероятную долговечность механизма";;"0";"0";"182";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=3000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=TEBEN product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";177;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Teben TN 200";;"<h2>Описание</h2>Катушка Teben TN имеет вытянутую форму шпули, которая позволяет совершать сверхдальние забросы и использовать тонкую леску без утолщения шпули. Девять шариковых и один роликовый подшипник обеспечивают не только плавность хода, но и невероятную долговечность механизма.<h2>Характеристики</h2><strong>Производитель</strong>: Teben<br><strong>Подшипников</strong>: 9+1<br><strong>Размер шпули</strong>: 2000<br><strong>Емкость шпули</strong>: 0.20 - 150 мм - м<br><strong>Фрикцион</strong>: передний<br><strong>Передаточное число</strong>: 5.1:1<br><strong>Материал катушки</strong>: графитовая<br><strong>Материал основной шпули</strong>: алюминиевая<br><strong>Материал запасной шпули</strong>: пластиковая<br><strong>Ручка</strong>: складная";"950";"katushka-teben-tn-200";"teben-tn-200.png|teben-tn-200-ot-s.png";"CN176";"-1";"1";"Купить Катушка Teben TN 200 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Teben TN 200 купить, CN176, Катушка, Teben, TN 200";"Катушка Teben TN имеет вытянутую форму шпули, которая позволяет совершать сверхдальние забросы и использовать тонкую леску без утолщения шпули. Девять шариковых и один роликовый подшипник обеспечивают не только плавность хода, но и невероятную долговечность механизма";;"0";"0";"181";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=2000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=TEBEN product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";176;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Teben TB400 4BB";;"<h2>Описание</h2>Катушка модели TB400 от производителя Teben оснащена графитовым корпусом и пластмосовой шпулей. Катушка имеет задний фрикционный тормоз. Так же оснажена мгновенным стопором обратного хода.<h2>Характеристики</h2><strong>Производитель</strong>: Teben<br><strong>Подшипников</strong>: 4<br><strong>Размер шпули</strong>: 4000<br><strong>Емкость шпули</strong>: 0.25 - 210 мм - м<br><strong>Фрикцион</strong>: задний<br><strong>Передаточное число</strong>: 5.1:1<br><strong>Материал катушки</strong>: графит<br><strong>Материал шпули</strong>: пластиковая<br><strong>Ручка</strong>: складная<br><strong>Запасная шпуля:&nbsp;</strong>отсутствует";"380";"katushka-teben-tb400-4bb";"teben-tb-400-4bb.png|teben-tb-400-4bb-ot-s.png";"CN175";"-1";"1";"Купить Катушка Teben TB400 4BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Teben TB300 4BB купить, CN174, Катушка, Teben, TB300, 4BB";"Катушка модели TB400 от производителя Teben оснащена графитовым корпусом и пластмосовой шпулей. Катушка имеет задний фрикционный тормоз. Так же оснажена мгновенным стопором обратного хода";;"0";"0";"180";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=4000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=TEBEN product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";175;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Teben TB300 4BB";;"<h2>Описание</h2>Катушка модели TB300 от производителя Teben оснащена графитовым корпусом и пластмосовой шпулей. Катушка имеет задний фрикционный тормоз. Так же оснажена мгновенным стопором обратного хода.<h2>Характеристики</h2><strong>Производитель</strong>: Teben<br><strong>Подшипников</strong>: 4<br><strong>Размер шпули</strong>: 3000<br><strong>Емкость шпули</strong>: 0.20 - 200 мм - м<br><strong>Фрикцион</strong>: задний<br><strong>Передаточное число</strong>: 5.1:1<br><strong>Материал катушки</strong>: графит<br><strong>Материал шпули</strong>: пластиковая<br><strong>Ручка</strong>: складная<br><strong>Запасная шпуля:&nbsp;</strong>отсутствует";"380";"katushka-teben-tb300-4bb";"teben-tb-300-4bb.png|teben-tb-300-4bb-ot-s.png";"CN174";"-1";"1";"Купить Катушка Teben TB300 4BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Teben TB300 4BB купить, CN174, Катушка, Teben, TB300, 4BB";"Катушка модели TB300 от производителя Teben оснащена графитовым корпусом и пластмосовой шпулей. Катушка имеет задний фрикционный тормоз. Так же оснажена мгновенным стопором обратного хода";;"0";"0";"179";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=3000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=TEBEN product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";174;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Teben TB200 2BB";;"<h2>Описание</h2>Катушка модели TB200 от производителя Teben оснащена графитовым корпусом и пластмосовой шпулей. Катушка имеет задний фрикционный тормоз. Так же оснажена мгновенным стопором обратного хода.<h2>Характеристики</h2><strong>Производитель</strong>: Teben<br><strong>Подшипников</strong>: 2<br><strong>Размер шпули</strong>: 2000<br><strong>Емкость шпули</strong>: 0.18 - 210 мм - м<br><strong>Фрикцион</strong>: задний<br><strong>Передаточное число</strong>: 5.1:1<br><strong>Материал катушки</strong>: графит<br><strong>Материал шпули</strong>: пластиковая<br><strong>Ручка</strong>: складная<br><strong>Запасная шпуля:&nbsp;</strong>отсутствует";"360";"katushka-teben-tb200-2bb";"teben-tb-200-2bb.png|teben-tb-200-2bb-ot-s.png";"CN183";"-1";"1";"Купить Катушка Teben TB200 2BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Teben TB200 2BB купить, CN183, Катушка, Teben, TB200, 2BB";"Катушка модели TB200 от производителя Teben оснащена графитовым корпусом и пластмосовой шпулей. Катушка имеет задний фрикционный тормоз. Так же оснажена мгновенным стопором обратного хода";;"0";"0";"178";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=2000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=TEBEN product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";183;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Teben TB200 1BB";;"<h2>Описание</h2>Катушка модели TB200 от производителя Teben оснащена графитовым корпусом и пластмосовой шпулей. Катушка имеет задний фрикционный тормоз. Так же оснажена мгновенным стопором обратного хода.<h2>Характеристики</h2><strong>Производитель</strong>: Teben<br><strong>Подшипников</strong>: 1<br><strong>Размер шпули</strong>: 2000<br><strong>Емкость шпули</strong>: 0.18 - 210 мм - м<br><strong>Фрикцион</strong>: задний<br><strong>Передаточное число</strong>: 5.1:1<br><strong>Материал катушки</strong>: графит<br><strong>Материал шпули</strong>: пластиковая<br><strong>Ручка</strong>: складная<br><strong>Запасная шпуля:&nbsp;</strong>отсутствует";"350";"katushka-teben-tb200-1bb";"teben-tb-200-1bb.png|teben-tb-200-1bb-ot-s.png";"CN173";"-1";"1";"Купить Катушка Teben TB200 1BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Teben TB200 1BB купить, CN173, Катушка, Teben, TB200, 1BB";"Катушка модели TB200 от производителя Teben оснащена графитовым корпусом и пластмосовой шпулей. Катушка имеет задний фрикционный тормоз. Так же оснажена мгновенным стопором обратного хода";;"0";"0";"177";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=2000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=TEBEN product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";173;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Line Winder EUGENE EU 3000";;"<h2>Описание</h2>Катушка Line Winder EU3000 обладает отличными тяговыми и скоростными характеристиками, ровной намоткой лески или шнура, но при этом имеет достаточно низкую цену. Передаточное число механизма главной пары составляет 5.0:1 (4.5:1 в большеразмерных моделях), благодаря чему обеспечиваются великолепные тяговые характеристики – Line Winder EU с успехом можно применять на фидерах класса «медиум» и «хэви» без риска повреждения либо износа шестерен, а также при различных способах спиннинговой ловли, включая троллинг. Катушки Line Winder EU оснащены четырьмя шарикоподшиприками, которые обеспечивают очень мягкий и плавный ход катушки, оставляя после себя приятные впечатления.<br>Фрикционный тормоз катушки имеет широкий диапазон регулировок, способствующий точной настройке под определенную толщину лески и поводка.<br>Металлическая шпуля способствует выполнению дальних забросов, что необходимо при ловле крупной и осторожной рыбы. Отлично подходит для морской рыбалки. Специфика применения Line Winder EU довольно широка – начиная с матчевой и болонской ловли, и заканчивая фидерной ловлей и троллингом.<h2>Характеристики</h2><strong>Производитель</strong>: Line Winder<br><strong>Подшипников</strong>: 3+1<br><strong>Размер шпули</strong>: 3000<br><strong>Емкость шпули</strong>: 0.35 - 120 мм - м<br><strong>Фрикцион</strong>: передний<br><strong>Передаточное число</strong>: 4.5:1<br><strong>Материал катушки</strong>: графит<br><strong>Материал шпули</strong>: алюминиевая<br><strong>Ручка</strong>: складная<br><strong>Запасная шпуля:&nbsp;</strong>отсутствует";"1100";"katushka-line-winder-eugene-eu-3000";"line-winder-eu-1000.png|line-winder-eu-1000-ot-s.png";"CN172";"-1";"1";"Купить Катушка Line Winder EUGENE EU 3000 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Line Winder EUGENE EU 3000 купить, CN172, Катушка, Line, Winder, EUGENE, EU, 3000";"Катушка Line Winder EU обладает отличными тяговыми и скоростными характеристиками, ровной намоткой лески или шнура, но при этом имеет достаточно низкую цену";1620;"0";"0";"176";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=3000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=LINE WINDER product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";172;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Teben M-10 3+1BB";;"<h2>Описание</h2>Очень популярная спиннинговая катушка Teben M-10 NEW стала часто используемой в коллекции рыболовов любителей, ее недорогая цена вовсе не влияет на качество. Обновленные катушки тебен м 10 стали намного легче по весу, так как корпус изготовлен из графита, плюс шпуля алюминиевая, их хорошо использовать с плетенными шнурами. В механизме используются роликовый подшипник и три шариковых, также резкий стопор обратного хода и усиленная дужка леска укладчика.<h2>Характеристики</h2><strong>Производитель</strong>: Teben<br><strong>Подшипников</strong>: 3+1<br><strong>Емкость шпули</strong>: 0.20 - 120 мм - м<br><strong>Фрикцион</strong>: передний<br><strong>Передаточное число</strong>: 5.2:1<br><strong>Материал катушки</strong>: графитовая<br><strong>Материал основной шпули</strong>: алюминиевая<br><strong>Материал запасной шпули</strong>: пластиковая<br><strong>Ручка</strong>: складная";"680";"katushka-teben-m-10-3-1bb";"teben-m-10.png|teben-m-10-ot-s.png";"CN171";"-1";"1";"Купить Катушка Teben M-10 3+1BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Teben M-10 3+1BB купить, CN171, Катушка, Teben, M-10, 3+1BB";"Очень популярная спиннинговая катушка Teben M-10 NEW стала часто используемой в коллекции рыболовов любителей, ее недорогая цена вовсе не влияет на качество";;"0";"0";"175";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=1000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=TEBEN product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";171;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Teben WEF 300";;"<h2>Описание</h2>Модель Teben WEF оснащена антивибрационной системой, которая предотвращает вибрацию катушки Teben WEF&nbsp;при ее вращении. Облегченная алюминиевая шпуля позволяет совершать сверхдальние забросы, а запасная шпуля придется весьма кстати, если у вас несколько катушек. Высочайшее качество и привлекательная цена катушки Teben WEF300 давно обеспечили ей популярность среди рыболовов. Высокая скорость намотки лески, хорошая тяга гарантируют вам комфорт в использовании.<h2>Характеристики</h2><strong>Производитель</strong>: Teben<br><strong>Подшипников</strong>: 4+1<br><strong>Размер шпули</strong>: 3000<br><strong>Емкость шпули</strong>: 0.20 - 200 мм - м<br><strong>Фрикцион</strong>: передний<br><strong>Передаточное число</strong>: 5.1:1<br><strong>Материал катушки</strong>: графит<br><strong>Материал основной шпули</strong>: алюминиевая<br><strong>Материал запасной шпули</strong>: пластиковая<br><strong>Ручка</strong>: складная";"890";"katushka-teben-wef-300";"teben-wef-300.png|teben-wef-300-ot-s.png";"CN170";"-1";"1";"Купить Катушка Teben WEF 300 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Teben WEF 300 купить, CN170, Катушка, Teben, WEF 300";"Модель Teben WEF оснащена антивибрационной системой, которая предотвращает вибрацию катушки Teben WEFпри ее вращении. Облегченная алюминиевая шпуля позволяет совершать сверхдальние забросы, а запасная шпуля придется весьма кстати, если у вас несколько катушек";;"0";"0";"174";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=3000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=TEBEN product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";170;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Teben WEF 200";;"<h2>Описание</h2>Модель Teben WEF оснащена антивибрационной системой, которая предотвращает вибрацию катушки Teben WEF&nbsp;при ее вращении. Облегченная алюминиевая шпуля позволяет совершать сверхдальние забросы, а запасная шпуля придется весьма кстати, если у вас несколько катушек. Высочайшее качество и привлекательная цена катушки Teben WEF200 давно обеспечили ей популярность среди рыболовов. Высокая скорость намотки лески, хорошая тяга гарантируют вам комфорт в использовании.<h2>Характеристики</h2><strong>Производитель</strong>: Teben<br><strong>Подшипников</strong>: 4+1<br><strong>Размер шпули</strong>: 2000<br><strong>Емкость шпули</strong>: 0.20 - 150 мм - м<br><strong>Фрикцион</strong>: передний<br><strong>Передаточное число</strong>: 5.1:1<br><strong>Материал катушки</strong>: графит<br><strong>Материал основной шпули</strong>: алюминиевая<br><strong>Материал запасной шпули</strong>: пластиковая<br><strong>Ручка</strong>: складная";"870";"katushka-teben-wef-200";"teben-wef-200.png|teben-wef-200-ot-s.png";"CN169";"-1";"1";"Купить Катушка Teben WEF 200 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Teben WEF 200 купить, CN169, Катушка, Teben, WEF 200";"Модель Teben WEF оснащена антивибрационной системой, которая предотвращает вибрацию катушки Teben WEFпри ее вращении. Облегченная алюминиевая шпуля позволяет совершать сверхдальние забросы, а запасная шпуля придется весьма кстати, если у вас несколько катушек";;"0";"0";"173";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=2000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=TEBEN product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";169;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Teben WEF 100";;"<h2>Описание</h2>Модель Teben WEF оснащена антивибрационной системой, которая предотвращает вибрацию катушки Teben WEF&nbsp;при ее вращении. Облегченная алюминиевая шпуля позволяет совершать сверхдальние забросы, а запасная шпуля придется весьма кстати, если у вас несколько катушек. Высочайшее качество и привлекательная цена катушки Teben WEF100 давно обеспечили ей популярность среди рыболовов. Высокая скорость намотки лески, хорошая тяга гарантируют вам комфорт в использовании.<h2>Характеристики</h2><strong>Производитель</strong>: Teben<br><strong>Подшипников</strong>: 4+1<br><strong>Размер шпули</strong>: 1000<br><strong>Емкость шпули</strong>: 0.20 - 100 мм - м<br><strong>Фрикцион</strong>: передний<br><strong>Передаточное число</strong>: 5.2:1<br><strong>Материал катушки</strong>: графит<br><strong>Материал основной шпули</strong>: алюминиевая<br><strong>Материал запасной шпули</strong>: пластиковая<br><strong>Ручка</strong>: складная";"850";"katushka-teben-wef-100";"teben-wef-100.png|teben-wef-100-ot-s.png";"CN168";"-1";"1";"Купить Катушка Teben WEF 100 у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Teben WEF 100 купить, CN168, Катушка, Teben, WEF 100";"Модель Teben WEF оснащена антивибрационной системой, которая предотвращает вибрацию катушки Teben WEFпри ее вращении. Облегченная алюминиевая шпуля позволяет совершать сверхдальние забросы, а запасная шпуля придется весьма кстати, если у вас несколько катушек";;"0";"0";"172";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=1000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=TEBEN product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";168;
